order_id,user_id,restaurant_id,current_cart_items,candidate_addon_item,is_meal_complement,user_item_frequency,user_recent_diet_trend,addon_dietary_type,cart_dietary_type,delivery_distance_km,order_hour_of_day,addon_price,cart_value,item_rating,is_top_seller,target_added_to_cart
ORD11165,U1191,R522,Margherita Pizza,French Fries,1,4,Healthy,Vegan,Vegan,11.6,12,209.0,165.0,4.4,0,0
ORD11166,U1208,R535,Paneer Butter Masala,French Fries,0,1,Healthy,Veg,Vegan,6.3,9,167.0,885.0,3.7,0,0
ORD11167,U1229,R523,Sushi Platter,Chocolate Brownie,1,0,Healthy,Non-Veg,Vegan,12.3,15,51.0,738.0,5.0,0,0
ORD11168,U1349,R545,Masala Dosa,Chocolate Brownie,1,3,Balanced,Non-Veg,Vegan,10.8,1,53.0,759.0,3.6,0,1
ORD11169,U1444,R519,Masala Dosa,Garlic Bread,0,4,Junk,Non-Veg,Non-Veg,12.5,8,44.0,691.0,3.0,0,0
ORD11170,U1140,R538,Pasta Alfredo,Garlic Bread,1,3,Balanced,Veg,Non-Veg,4.6,22,162.0,1389.0,,1,0
ORD11171,U1237,R527,Masala Dosa,Filter Coffee,1,6,Junk,Veg,Non-Veg,,8,47.0,635.0,3.3,0,0
ORD11172,U1337,R533,Masala Dosa,Filter Coffee,1,4,Healthy,Vegan,Non-Veg,14.6,9,214.0,1306.0,3.1,0,0
ORD11173,U1293,R519,Oatmeal Bowl,Mint Raita,0,4,Balanced,Non-Veg,Veg,10.9,0,248.0,1369.0,4.4,0,1
ORD11174,U1492,R529,Chicken Biryani,Filter Coffee,0,3,Junk,Vegan,Non-Veg,12.6,12,104.0,824.0,4.5,0,0
ORD11175,U1340,R538,Oatmeal Bowl,Miso Soup,0,2,Healthy,Veg,Veg,0.7,2,124.0,753.0,3.9,1,0
ORD11176,U1328,R523,Oatmeal Bowl,Chocolate Brownie,0,5,,Vegan,Veg,5.6,8,184.0,1177.0,4.4,0,1
ORD11177,U1039,R545,Pasta Alfredo,Healthy Quinoa Salad,0,4,Balanced,Veg,Veg,11.3,10,236.0,1106.0,4.1,0,1
ORD11178,U1012,R540,Oatmeal Bowl,Miso Soup,1,3,,Non-Veg,Vegan,1.6,2,226.0,594.0,4.3,0,0
ORD11179,U1073,R512,Masala Dosa,Butter Naan,0,5,Balanced,Non-Veg,Veg,8.7,21,33.0,288.0,,0,1
ORD11180,U1264,R522,Sushi Platter,French Fries,1,2,Healthy,Veg,Veg,6.7,14,59.0,508.0,,1,0
ORD11181,U1029,R526,Pasta Alfredo,Filter Coffee,1,2,Junk,Veg,Veg,0.8,22,194.0,327.0,3.4,0,0
ORD11182,U1106,R504,Pasta Alfredo,French Fries,1,2,Junk,Veg,Vegan,3.9,20,178.0,548.0,3.5,0,0
ORD11183,U1396,R500,Beef Burger,Green Tea,1,3,Balanced,Non-Veg,Non-Veg,,22,51.0,503.0,3.9,0,0
ORD11184,U1172,R545,Pasta Alfredo,Mint Raita,1,3,Junk,Veg,Non-Veg,2.1,9,135.0,1011.0,3.9,0,0
ORD11185,U1261,R549,Beef Burger,Green Tea,1,3,Healthy,Non-Veg,Veg,9.7,8,200.0,1439.0,4.5,0,1
ORD11186,U1174,R512,Pasta Alfredo,Mint Raita,0,0,Junk,Vegan,Veg,4.0,10,70.0,1076.0,3.7,0,0
ORD11187,U1436,R529,Chicken Biryani,Garlic Bread,0,4,Healthy,Non-Veg,Non-Veg,4.5,14,220.0,1401.0,3.3,0,1
ORD11188,U1413,R545,Masala Dosa,French Fries,1,4,Balanced,Vegan,Non-Veg,13.5,22,32.0,1209.0,3.5,1,0
ORD11189,U1197,R515,Pasta Alfredo,Mint Raita,0,2,Junk,Non-Veg,Non-Veg,7.3,15,200.0,1133.0,3.4,0,0
ORD11190,U1154,R541,Masala Dosa,Extra Chutney,0,4,Healthy,Non-Veg,Non-Veg,6.2,2,162.0,709.0,4.5,0,0
ORD11191,U1276,R519,Masala Dosa,Miso Soup,0,2,Balanced,Veg,Veg,11.0,20,92.0,588.0,3.9,0,0
ORD11192,U1213,R536,Paneer Butter Masala,Mint Raita,0,1,Balanced,Non-Veg,Veg,13.7,21,186.0,1292.0,4.4,0,0
ORD11193,U1185,R501,Pasta Alfredo,Mint Raita,1,1,Balanced,Veg,Veg,0.9,1,200.0,1372.0,3.8,0,0
ORD11194,U1153,R518,Margherita Pizza,Miso Soup,0,1,Balanced,Veg,Non-Veg,7.0,7,235.0,760.0,4.8,0,0
ORD11195,U1006,R548,Paneer Butter Masala,French Fries,1,1,Junk,Veg,Vegan,9.4,2,105.0,162.0,5.0,0,1
ORD11196,U1416,R504,Margherita Pizza,French Fries,1,2,Healthy,Non-Veg,Non-Veg,5.1,22,178.0,1220.0,4.3,1,0
ORD11197,U1058,R528,Masala Dosa,Miso Soup,1,1,Junk,Veg,Non-Veg,11.7,7,159.0,535.0,4.7,0,0
ORD11198,U1308,R517,Masala Dosa,Green Tea,1,5,Healthy,Vegan,Vegan,14.6,10,141.0,163.0,4.0,1,0
ORD11199,U1193,R531,Paneer Butter Masala,Extra Chutney,1,2,Balanced,Vegan,Vegan,14.2,8,225.0,1237.0,4.9,1,0
ORD11200,U1474,R511,Paneer Butter Masala,Healthy Quinoa Salad,0,1,Junk,Non-Veg,Non-Veg,4.4,7,21.0,849.0,4.7,1,0
ORD11201,U1030,R503,Margherita Pizza,Butter Naan,1,3,Balanced,Veg,Vegan,3.8,21,85.0,1075.0,5.0,0,0
ORD11202,U1442,R523,Beef Burger,Extra Chutney,1,5,Healthy,Vegan,Vegan,14.4,22,144.0,1385.0,4.2,1,1
ORD11203,U1306,R506,Margherita Pizza,French Fries,1,3,Balanced,Non-Veg,Vegan,7.2,9,61.0,881.0,4.6,1,0
ORD11204,U1416,R536,Paneer Butter Masala,Healthy Quinoa Salad,1,3,,Non-Veg,Non-Veg,,10,229.0,829.0,4.1,0,0
ORD11205,U1182,R504,Sushi Platter,Garlic Bread,0,1,Junk,Non-Veg,Non-Veg,10.8,19,169.0,542.0,3.5,0,1
ORD11206,U1301,R546,Paneer Butter Masala,Filter Coffee,1,2,Healthy,Non-Veg,Vegan,4.6,21,130.0,562.0,3.7,0,1
ORD11207,U1386,R530,Sushi Platter,Mint Raita,1,3,Healthy,Non-Veg,Veg,4.4,15,207.0,1225.0,4.8,0,1
ORD11208,U1108,R540,Chicken Biryani,Miso Soup,0,2,Junk,Veg,Vegan,13.2,8,124.0,756.0,3.1,0,0
ORD11209,U1203,R522,Paneer Butter Masala,Miso Soup,1,4,Junk,Veg,Vegan,2.9,19,148.0,371.0,,0,0
ORD11210,U1123,R527,Chicken Biryani,Mint Raita,0,4,Junk,Veg,Non-Veg,1.4,10,21.0,278.0,,1,0
ORD11211,U1058,R518,Beef Burger,Filter Coffee,0,4,Junk,Veg,Veg,4.4,2,104.0,788.0,3.8,0,1
ORD11212,U1378,R539,Margherita Pizza,Butter Naan,0,2,Healthy,Non-Veg,Vegan,9.3,10,52.0,778.0,4.8,1,1
ORD11213,U1114,R525,Sushi Platter,Filter Coffee,0,3,Junk,Non-Veg,Veg,2.3,19,179.0,1032.0,4.7,0,0
ORD11214,U1160,R527,Margherita Pizza,Healthy Quinoa Salad,1,1,Healthy,Vegan,Non-Veg,7.3,22,130.0,786.0,4.2,0,0
ORD11215,U1377,R525,Chicken Biryani,Filter Coffee,0,3,Junk,Vegan,Veg,9.6,2,89.0,344.0,3.5,0,0
ORD11216,U1030,R525,Sushi Platter,Healthy Quinoa Salad,1,2,Junk,Veg,Non-Veg,,21,-50.0,836.0,4.0,0,0
ORD11217,U1212,R503,Margherita Pizza,Filter Coffee,1,0,Balanced,Non-Veg,Vegan,3.8,9,68.0,1374.0,3.8,1,0
ORD11218,U1217,R507,Paneer Butter Masala,Butter Naan,0,3,Balanced,Vegan,Non-Veg,12.4,23,233.0,365.0,,0,0
ORD11219,U1192,R511,Masala Dosa,Butter Naan,1,4,Junk,Vegan,Veg,3.9,12,32.0,1081.0,,0,1
ORD11220,U1184,R533,Chicken Biryani,French Fries,1,1,Healthy,Vegan,Veg,10.3,20,219.0,952.0,4.1,1,0
ORD11221,U1471,R522,Margherita Pizza,Mint Raita,1,2,Junk,Vegan,Veg,6.7,22,138.0,1161.0,3.6,0,0
ORD11222,U1427,R516,Chicken Biryani,Butter Naan,0,5,Balanced,Veg,Vegan,2.2,9,162.0,22837.29023304854,4.3,1,0
ORD11223,U1176,R547,Oatmeal Bowl,Healthy Quinoa Salad,1,0,Junk,Non-Veg,Veg,10.9,14,90.0,1421.0,,0,0
ORD11224,U1055,R540,Chicken Biryani,Butter Naan,1,1,Balanced,Veg,Veg,3.7,15,242.0,988.0,3.9,0,0
ORD11225,U1021,R550,Sushi Platter,French Fries,0,2,Junk,Vegan,Veg,3.1,2,85.0,1294.0,,0,1
ORD11226,U1461,R539,Oatmeal Bowl,Miso Soup,0,2,Junk,Vegan,Non-Veg,5.7,19,155.0,483.0,5.0,1,0
ORD11227,U1052,R521,Pasta Alfredo,Healthy Quinoa Salad,1,2,Healthy,Non-Veg,Veg,10.0,8,248.0,1148.0,4.0,0,0
ORD11228,U1033,R533,Sushi Platter,French Fries,0,4,Balanced,Non-Veg,Non-Veg,3.9,13,223.0,1204.0,3.0,1,0
ORD11229,U1301,R540,Masala Dosa,Green Tea,1,3,Balanced,Veg,Veg,3.2,12,143.0,687.0,4.1,1,0
ORD11230,U1300,R545,Oatmeal Bowl,Green Tea,0,3,Balanced,Non-Veg,Non-Veg,0.6,23,248.0,668.0,4.7,0,0
ORD11231,U1297,R526,Pasta Alfredo,Garlic Bread,1,2,Healthy,Veg,Non-Veg,7.3,9,181.0,1038.0,4.5,0,0
ORD11232,U1121,R507,Paneer Butter Masala,Filter Coffee,1,3,Junk,Veg,Vegan,6.7,23,68.0,276.0,4.4,1,0
ORD11233,U1483,R516,Chicken Biryani,Mint Raita,0,1,Healthy,Vegan,Vegan,3.9,13,-50.0,1143.0,3.3,0,0
ORD11234,U1291,R539,Margherita Pizza,Chocolate Brownie,0,2,,Veg,Non-Veg,1.3,1,97.0,208.0,4.3,0,0
ORD11235,U1089,R506,Beef Burger,Extra Chutney,1,0,Healthy,Vegan,Non-Veg,6.7,20,99.0,407.0,4.5,0,1
ORD11236,U1413,R517,Chicken Biryani,French Fries,1,4,Healthy,Veg,Vegan,11.9,15,195.0,5177.174182962769,4.1,1,0
ORD11237,U1073,R528,Pasta Alfredo,Miso Soup,1,4,Balanced,Veg,Non-Veg,10.9,13,154.0,283.0,4.8,1,0
ORD11238,U1081,R532,Chicken Biryani,Extra Chutney,0,6,Healthy,Non-Veg,Vegan,13.0,14,29.0,1462.0,3.6,0,0
ORD11239,U1069,R550,Masala Dosa,Miso Soup,0,3,Junk,Non-Veg,Vegan,0.6,20,222.0,1322.0,3.5,0,0
ORD11240,U1151,R548,Paneer Butter Masala,Extra Chutney,0,4,Healthy,Vegan,Veg,14.5,14,88.0,996.0,4.7,1,0
ORD11241,U1081,R528,Beef Burger,French Fries,1,1,Healthy,Non-Veg,Veg,5.5,9,249.0,1256.0,4.3,0,1
ORD11242,U1472,R526,Oatmeal Bowl,Chocolate Brownie,0,3,Junk,Veg,Vegan,14.9,23,239.0,1348.0,3.0,1,0
ORD11243,U1252,R514,Oatmeal Bowl,Extra Chutney,1,1,Balanced,Vegan,Vegan,4.2,13,236.0,500.0,,0,0
ORD11244,U1394,R550,Oatmeal Bowl,French Fries,1,3,Junk,Vegan,Non-Veg,7.3,19,207.0,1297.0,,1,1
ORD11245,U1067,R545,Pasta Alfredo,Butter Naan,1,2,Junk,Vegan,Vegan,5.6,7,71.0,413.0,3.1,1,0
ORD11246,U1265,R515,Sushi Platter,Chocolate Brownie,0,5,Junk,Veg,Vegan,5.7,8,143.0,708.0,3.0,0,0
ORD11247,U1165,R529,Sushi Platter,Healthy Quinoa Salad,0,4,Healthy,Non-Veg,Veg,12.7,1,72.0,904.0,3.6,0,0
ORD11248,U1161,R542,Margherita Pizza,Miso Soup,1,1,Healthy,Vegan,Vegan,11.3,2,80.0,1114.0,4.8,0,0
ORD11249,U1446,R512,Beef Burger,Green Tea,1,4,Junk,Veg,Non-Veg,14.9,0,161.0,191.0,4.8,0,0
ORD11250,U1034,R504,Oatmeal Bowl,Filter Coffee,0,2,Junk,Non-Veg,Vegan,9.4,7,29.0,542.0,4.0,0,0
ORD11251,U1274,R527,Sushi Platter,Green Tea,1,1,Balanced,Non-Veg,Veg,7.2,19,243.0,972.0,4.1,0,0
ORD11252,U1298,R535,Pasta Alfredo,Chocolate Brownie,1,6,Healthy,Vegan,Veg,1.8,1,231.0,632.0,3.7,0,0
ORD11253,U1056,R501,Margherita Pizza,Healthy Quinoa Salad,0,1,Healthy,Veg,Veg,15.0,19,108.0,1196.0,3.5,0,0
ORD11254,U1111,R512,Paneer Butter Masala,Miso Soup,0,4,Healthy,Non-Veg,Veg,8.5,22,139.0,1030.0,4.6,1,0
ORD11255,U1379,R541,Margherita Pizza,Healthy Quinoa Salad,1,4,Healthy,Veg,Vegan,10.7,23,127.0,466.0,3.2,0,0
ORD11256,U1207,R521,Sushi Platter,Extra Chutney,1,6,Junk,Non-Veg,Non-Veg,6.4,1,223.0,347.0,4.0,0,0
ORD11257,U1137,R505,Masala Dosa,Miso Soup,0,6,Junk,Vegan,Non-Veg,8.4,0,178.0,999.0,4.3,0,0
ORD11258,U1274,R546,Pasta Alfredo,Extra Chutney,1,1,Balanced,Vegan,Non-Veg,14.2,14,84.0,758.0,3.2,1,0
ORD11259,U1123,R544,Masala Dosa,French Fries,1,4,Healthy,Non-Veg,Vegan,2.9,19,123.0,378.0,4.0,0,0
ORD11260,U1412,R504,Oatmeal Bowl,Chocolate Brownie,0,6,Healthy,Veg,Vegan,4.7,1,119.0,591.0,4.2,0,0
ORD11261,U1189,R505,Masala Dosa,French Fries,1,6,Junk,Non-Veg,Vegan,2.7,7,241.0,559.0,4.5,0,0
ORD11262,U1495,R545,Oatmeal Bowl,Garlic Bread,1,2,Balanced,Veg,Non-Veg,12.0,9,60.0,296.0,3.5,1,0
ORD11263,U1397,R513,Oatmeal Bowl,Healthy Quinoa Salad,0,4,Junk,Non-Veg,Vegan,1.4,20,41.0,888.0,3.6,1,0
ORD11264,U1077,R542,Sushi Platter,Extra Chutney,0,4,Healthy,Vegan,Vegan,1.7,19,223.0,1181.0,4.1,0,0
ORD11265,U1437,R523,Masala Dosa,Butter Naan,1,3,Healthy,Veg,Veg,4.8,10,226.0,927.0,5.0,0,1
ORD11266,U1452,R525,Oatmeal Bowl,French Fries,1,2,Balanced,Vegan,Veg,8.0,10,220.0,1265.0,3.4,0,1
ORD11267,U1305,R511,Beef Burger,Garlic Bread,1,0,Junk,Veg,Non-Veg,6.4,10,138.0,322.0,5.0,1,1
ORD11268,U1476,R510,Paneer Butter Masala,Mint Raita,1,3,Healthy,Non-Veg,Veg,1.1,22,172.0,738.0,4.4,0,1
ORD11269,U1176,R534,Margherita Pizza,Green Tea,1,0,Healthy,Vegan,Veg,14.4,7,150.0,973.0,4.7,0,0
ORD11270,U1282,R504,Margherita Pizza,Miso Soup,1,1,Balanced,Vegan,Veg,14.3,19,36.0,1063.0,3.2,0,0
ORD11271,U1296,R541,Sushi Platter,Garlic Bread,1,3,Healthy,Veg,Vegan,4.6,8,157.0,5944.727437265252,3.6,1,0
ORD11272,U1195,R529,Masala Dosa,Chocolate Brownie,0,3,Healthy,Veg,Veg,11.1,21,23.0,1134.0,3.1,0,0
ORD11273,U1377,R502,Masala Dosa,French Fries,0,1,,Veg,Veg,8.9,23,95.0,1029.0,3.7,0,0
ORD11274,U1176,R515,Oatmeal Bowl,Chocolate Brownie,0,8,Balanced,Vegan,Veg,3.9,15,234.0,277.0,5.0,0,0
ORD11275,U1246,R529,Pasta Alfredo,Green Tea,1,3,Balanced,Non-Veg,Vegan,4.3,19,90.0,1089.0,,0,0
ORD11276,U1117,R547,Chicken Biryani,Butter Naan,0,1,Balanced,Veg,Non-Veg,7.6,2,236.0,1128.0,4.1,0,0
ORD11277,U1023,R525,Oatmeal Bowl,Healthy Quinoa Salad,1,2,Junk,Non-Veg,Vegan,6.6,0,78.0,1491.0,3.0,0,0
ORD11278,U1181,R504,Paneer Butter Masala,Healthy Quinoa Salad,0,3,Balanced,Veg,Vegan,4.7,21,92.0,1086.0,4.4,0,0
ORD11279,U1495,R523,Beef Burger,Chocolate Brownie,0,1,Healthy,Non-Veg,Veg,12.2,12,165.0,1077.0,3.4,0,0
ORD11280,U1453,R537,Margherita Pizza,Extra Chutney,1,3,Balanced,Veg,Non-Veg,7.5,14,195.0,845.0,3.3,0,1
ORD11281,U1389,R549,Oatmeal Bowl,Butter Naan,1,3,Healthy,Non-Veg,Veg,10.0,15,135.0,1322.0,3.7,0,1
ORD11282,U1073,R541,Chicken Biryani,Healthy Quinoa Salad,0,5,Balanced,Vegan,Veg,3.2,10,223.0,1496.0,,0,0
ORD11283,U1350,R535,Chicken Biryani,Butter Naan,0,5,Balanced,Veg,Non-Veg,8.2,21,29.0,1202.0,3.2,0,0
ORD11284,U1102,R529,Oatmeal Bowl,Garlic Bread,1,6,Junk,Veg,Non-Veg,5.1,13,232.0,977.0,3.5,0,1
ORD11285,U1188,R529,Sushi Platter,Butter Naan,0,4,Balanced,Vegan,Vegan,8.1,21,65.0,257.0,,0,0
ORD11286,U1469,R527,Margherita Pizza,Filter Coffee,0,1,Balanced,Veg,Non-Veg,11.8,14,223.0,1131.0,4.9,0,1
ORD11287,U1264,R508,Sushi Platter,Green Tea,1,1,Junk,Veg,Vegan,11.6,7,112.0,1107.0,4.2,0,0
ORD11288,U1015,R538,Beef Burger,Healthy Quinoa Salad,0,5,Healthy,Vegan,Vegan,5.6,19,212.0,1197.0,4.4,0,0
ORD11289,U1463,R504,Chicken Biryani,Butter Naan,1,4,Balanced,Vegan,Veg,10.6,22,174.0,318.0,4.3,1,0
ORD11290,U1335,R539,Chicken Biryani,Chocolate Brownie,0,3,Balanced,Non-Veg,Veg,14.1,19,60.0,1033.0,3.3,0,0
ORD11291,U1116,R529,Paneer Butter Masala,Mint Raita,0,1,Healthy,Vegan,Veg,9.6,8,231.0,549.0,4.2,0,0
ORD11292,U1369,R510,Beef Burger,Filter Coffee,0,1,Junk,Vegan,Non-Veg,2.7,8,76.0,1176.0,3.3,0,0
ORD11293,U1428,R530,Chicken Biryani,Filter Coffee,0,1,Balanced,Veg,Non-Veg,10.4,20,76.0,475.0,3.8,0,0
ORD11294,U1205,R535,Beef Burger,Extra Chutney,0,1,Junk,Vegan,Vegan,2.0,10,207.0,1073.0,4.1,0,0
ORD11295,U1052,R544,Margherita Pizza,Butter Naan,0,2,Healthy,Veg,Vegan,13.1,20,44.0,548.0,4.1,1,0
ORD11296,U1170,R514,Masala Dosa,Extra Chutney,1,0,Healthy,Vegan,Vegan,8.0,13,71.0,162.0,3.2,0,0
ORD11297,U1224,R542,Chicken Biryani,Extra Chutney,0,0,Junk,Vegan,Non-Veg,6.1,12,136.0,1005.0,3.1,0,0
ORD11298,U1215,R505,Paneer Butter Masala,Mint Raita,1,2,Healthy,Non-Veg,Vegan,1.3,10,211.0,303.0,4.6,1,0
ORD11299,U1052,R543,Margherita Pizza,Garlic Bread,1,0,Healthy,Vegan,Vegan,6.0,21,54.0,1040.0,4.5,0,0
ORD11300,U1351,R528,Oatmeal Bowl,Butter Naan,1,5,Balanced,Vegan,Non-Veg,13.6,0,146.0,1400.0,3.2,0,0
ORD11301,U1333,R503,Beef Burger,French Fries,0,4,Junk,Veg,Veg,0.8,19,184.0,1458.0,3.3,0,0
ORD11302,U1304,R535,Oatmeal Bowl,Healthy Quinoa Salad,1,2,Balanced,Veg,Non-Veg,7.4,14,218.0,468.0,,0,0
ORD11303,U1031,R547,Sushi Platter,Extra Chutney,0,1,Junk,Non-Veg,Vegan,14.0,20,235.0,1242.0,4.5,0,0
ORD11304,U1205,R509,Margherita Pizza,Green Tea,0,2,Balanced,Vegan,Veg,6.2,9,200.0,627.0,5.0,0,1
ORD11305,U1007,R541,Oatmeal Bowl,Miso Soup,1,1,Healthy,Veg,Non-Veg,6.7,14,170.0,1366.0,3.5,0,1
ORD11306,U1314,R507,Pasta Alfredo,Green Tea,1,2,Junk,Vegan,Veg,8.9,22,120.0,1213.0,4.0,1,0
ORD11307,U1136,R515,Pasta Alfredo,Mint Raita,1,5,Junk,Non-Veg,Veg,7.2,22,46.0,250.0,3.5,1,0
ORD11308,U1395,R542,Chicken Biryani,Mint Raita,0,6,Junk,Veg,Vegan,2.9,13,183.0,700.0,,1,0
ORD11309,U1150,R533,Beef Burger,Chocolate Brownie,1,4,Junk,Veg,Non-Veg,0.8,20,248.0,605.0,3.2,1,0
ORD11310,U1359,R550,Masala Dosa,Garlic Bread,0,2,Healthy,Non-Veg,Vegan,9.3,10,189.0,1210.0,3.3,0,0
ORD11311,U1237,R532,Margherita Pizza,Healthy Quinoa Salad,1,3,Healthy,Vegan,Non-Veg,13.9,0,24.0,704.0,3.1,0,1
ORD11312,U1067,R500,Chicken Biryani,Extra Chutney,0,4,Healthy,Veg,Non-Veg,2.0,13,134.0,1074.0,4.4,0,0
ORD11313,U1407,R511,Paneer Butter Masala,Green Tea,1,1,Balanced,Veg,Non-Veg,3.6,2,161.0,963.0,4.0,1,0
ORD11314,U1013,R517,Sushi Platter,Miso Soup,1,0,Healthy,Non-Veg,Veg,5.9,21,179.0,1467.0,4.2,0,0
ORD11315,U1489,R527,Beef Burger,Mint Raita,1,7,Balanced,Non-Veg,Veg,12.2,13,186.0,1416.0,4.8,0,0
ORD11316,U1197,R514,Margherita Pizza,Mint Raita,1,2,Balanced,Non-Veg,Vegan,4.4,7,148.0,727.0,4.5,1,0
ORD11317,U1127,R542,Pasta Alfredo,Garlic Bread,1,6,Healthy,Vegan,Non-Veg,13.3,22,71.0,1127.0,3.9,1,0
ORD11318,U1386,R543,Margherita Pizza,Miso Soup,0,2,Healthy,Vegan,Non-Veg,1.3,13,237.0,1270.0,5.0,1,0
ORD11319,U1217,R545,Masala Dosa,Miso Soup,0,3,Healthy,Vegan,Veg,14.1,20,180.0,1363.0,3.9,0,0
ORD11320,U1355,R518,Pasta Alfredo,Garlic Bread,0,6,Balanced,Non-Veg,Non-Veg,8.6,22,74.0,242.0,3.2,0,0
ORD11321,U1146,R538,Masala Dosa,Mint Raita,1,4,Junk,Veg,Vegan,10.1,12,-50.0,558.0,5.0,0,0
ORD11322,U1156,R546,Paneer Butter Masala,Healthy Quinoa Salad,1,2,Healthy,Vegan,Non-Veg,5.8,23,232.0,582.0,3.0,0,0
ORD11323,U1193,R546,Sushi Platter,Butter Naan,1,7,Balanced,Non-Veg,Non-Veg,11.8,10,224.0,737.0,4.1,0,0
ORD11324,U1334,R504,Paneer Butter Masala,Butter Naan,0,5,Balanced,Vegan,Veg,2.9,7,113.0,379.0,3.6,0,0
ORD11325,U1254,R501,Chicken Biryani,Garlic Bread,0,5,Healthy,Veg,Non-Veg,1.2,13,29.0,820.0,4.0,0,0
ORD11326,U1336,R516,Chicken Biryani,Miso Soup,1,0,Balanced,Veg,Vegan,6.2,7,31.0,1045.0,4.1,0,1
ORD11327,U1207,R519,Paneer Butter Masala,Extra Chutney,1,2,Healthy,Non-Veg,Vegan,12.9,0,85.0,821.0,3.5,1,0
ORD11328,U1352,R502,Sushi Platter,Garlic Bread,1,1,Balanced,Veg,Vegan,11.4,9,165.0,1049.0,,1,0
ORD11329,U1403,R550,Paneer Butter Masala,Healthy Quinoa Salad,1,5,Junk,Non-Veg,Vegan,8.0,7,154.0,240.0,4.5,0,0
ORD11330,U1016,R544,Sushi Platter,Garlic Bread,0,3,Balanced,Non-Veg,Veg,8.8,14,166.0,1333.0,3.5,0,0
ORD11331,U1051,R544,Sushi Platter,Filter Coffee,1,8,Healthy,Non-Veg,Non-Veg,2.4,2,185.0,1418.0,3.8,0,0
ORD11332,U1399,R510,Oatmeal Bowl,Green Tea,1,2,Junk,Non-Veg,Veg,12.7,19,24.0,984.0,3.5,0,0
ORD11333,U1334,R516,Pasta Alfredo,Miso Soup,0,3,Healthy,Veg,Vegan,11.9,8,44.0,1340.0,4.6,1,0
ORD11334,U1392,R523,Beef Burger,Chocolate Brownie,0,2,Balanced,Veg,Non-Veg,10.0,23,103.0,327.0,4.4,1,0
ORD11335,U1379,R516,Sushi Platter,Chocolate Brownie,0,3,,Veg,Veg,7.3,2,56.0,1227.0,4.7,1,0
ORD11336,U1300,R509,Masala Dosa,Miso Soup,1,5,Junk,Veg,Non-Veg,14.5,15,37.0,311.0,3.3,0,0
ORD11337,U1080,R537,Sushi Platter,Healthy Quinoa Salad,1,8,Balanced,Non-Veg,Vegan,13.2,13,167.0,701.0,3.1,1,0
ORD11338,U1073,R531,Sushi Platter,Filter Coffee,1,3,Junk,Non-Veg,Vegan,9.8,19,208.0,587.0,3.2,0,0
ORD11339,U1447,R532,Sushi Platter,Filter Coffee,1,3,Junk,Veg,Non-Veg,5.9,9,193.0,941.0,3.3,0,0
ORD11340,U1221,R519,Oatmeal Bowl,Mint Raita,1,5,Junk,Vegan,Non-Veg,9.5,22,208.0,557.0,4.1,0,0
ORD11341,U1404,R535,Pasta Alfredo,Green Tea,0,2,Healthy,Vegan,Vegan,8.8,2,173.0,1010.0,4.9,1,0
ORD11342,U1188,R503,Oatmeal Bowl,Butter Naan,1,4,Healthy,Vegan,Veg,6.2,8,189.0,646.0,3.7,0,0
ORD11343,U1283,R532,Chicken Biryani,French Fries,1,3,Junk,Veg,Vegan,4.9,12,83.0,1312.0,4.9,0,0
ORD11344,U1059,R536,Oatmeal Bowl,Healthy Quinoa Salad,1,5,Balanced,Non-Veg,Non-Veg,6.4,21,248.0,1006.0,3.1,0,0
ORD11345,U1062,R538,Masala Dosa,French Fries,1,4,Balanced,Non-Veg,Veg,8.8,23,62.0,441.0,4.9,0,0
ORD11346,U1450,R500,Masala Dosa,French Fries,1,4,Healthy,Vegan,Vegan,68.94771986050394,12,69.0,604.0,3.4,0,0
ORD11347,U1046,R538,Oatmeal Bowl,Miso Soup,0,2,Balanced,Vegan,Non-Veg,4.3,9,86.0,1294.0,4.8,0,1
ORD11348,U1213,R538,Pasta Alfredo,Chocolate Brownie,1,4,Junk,Non-Veg,Non-Veg,11.5,8,244.0,672.0,3.1,0,0
ORD11349,U1099,R534,Paneer Butter Masala,Chocolate Brownie,0,5,,Vegan,Non-Veg,8.2,22,247.0,873.0,4.9,0,0
ORD11350,U1026,R527,Beef Burger,Butter Naan,0,3,Healthy,Vegan,Veg,1.5,8,203.0,1026.0,3.4,0,0
ORD11351,U1148,R534,Pasta Alfredo,Miso Soup,0,0,Healthy,Non-Veg,Veg,5.8,0,165.0,620.0,3.6,0,0
ORD11352,U1128,R546,Oatmeal Bowl,French Fries,0,3,Junk,Vegan,Veg,13.3,23,140.0,547.0,4.0,0,0
ORD11353,U1292,R505,Sushi Platter,Extra Chutney,0,6,Healthy,Vegan,Veg,11.5,1,243.0,792.0,3.8,1,0
ORD11354,U1304,R529,Margherita Pizza,Chocolate Brownie,1,5,Healthy,Veg,Non-Veg,5.2,22,180.0,440.0,,0,1
ORD11355,U1379,R548,Beef Burger,Healthy Quinoa Salad,1,3,Healthy,Vegan,Non-Veg,14.1,19,237.0,534.0,4.9,0,0
ORD11356,U1385,R509,Beef Burger,Healthy Quinoa Salad,0,1,Balanced,Veg,Veg,1.6,15,93.0,234.0,4.2,0,0
ORD11357,U1267,R525,Masala Dosa,Mint Raita,0,6,Healthy,Non-Veg,Veg,14.4,7,97.0,560.0,4.4,0,0
ORD11358,U1423,R517,Beef Burger,Garlic Bread,0,3,Balanced,Veg,Non-Veg,4.1,9,217.0,583.0,3.2,1,0
